Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
38,0,2,1,4,2,1,2586,0,1,5,2,44440,1.0,13,8,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3
58,0,1,0,5,3,2,2587,1,5,6,1,21540,4.0,21,8,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4
32,1,2,1,9,3,0,2588,1,2,2,0,191900,3.0,17,8,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3
38,0,1,1,3,4,0,2589,0,1,6,2,44900,2.0,21,8,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4
49,0,2,0,11,4,0,2590,1,2,1,1,35060,3.0,11,8,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3
42,0,1,0,1,3,0,2591,0,1,0,2,23720,3.0,12,8,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3
27,1,2,0,8,1,0,2592,1,4,2,1,102310,1.0,13,8,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3
35,0,1,1,25,1,1,2593,1,1,0,1,54100,0.0,18,8,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3
28,0,0,1,21,1,1,2594,1,3,1,0,79780,1.0,16,8,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3
31,0,0,0,23,1,1,2595,1,1,0,2,38670,1.0,11,8,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3
36,0,0,1,1,3,0,2596,1,2,1,1,28380,1.0,19,8,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3
34,0,1,0,2,3,2,2597,1,4,4,0,46950,1.0,16,8,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3
34,0,1,1,19,3,3,2598,0,1,7,2,33390,1.0,16,8,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3
26,0,1,1,2,2,0,2599,1,2,1,0,20800,0.0,13,8,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3
29,0,1,1,2,4,5,2600,1,2,2,1,20960,0.0,22,8,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4
32,0,0,1,3,1,0,2601,1,3,5,2,62090,5.0,17,8,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3
31,0,2,1,25,5,3,2602,0,2,8,1,180610,1.0,14,8,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3
28,1,1,0,7,5,0,2603,0,2,6,2,171230,5.0,15,8,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3
38,0,1,1,9,2,3,2604,1,3,6,0,23720,4.0,12,8,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3
35,0,1,1,5,3,0,2605,1,2,6,1,48830,1.0,18,8,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3
27,0,1,0,2,3,0,2606,0,1,5,0,39040,1.0,15,8,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3
32,0,1,1,8,1,1,2607,0,2,1,0,46270,8.0,17,8,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3
31,1,2,1,2,1,5,2608,1,3,0,1,70940,1.0,14,8,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3
53,1,1,1,18,3,1,2609,1,1,1,0,34230,6.0,15,8,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3
54,0,1,1,14,3,5,2610,1,3,1,1,66740,3.0,17,8,1,9.0,2,4,2,3,1.0,3.0,2.0,3,3
33,0,2,1,2,4,1,2611,0,4,0,2,168800,1.0,14,8,3,9.0,2,9,2,8,4.0,3.0,3.0,3,3
43,0,1,1,3,3,1,2612,1,1,1,1,90940,1.0,12,8,1,10.0,0,10,0,9,1.0,3.0,3.0,3,3
38,0,2,1,2,5,1,2613,0,4,0,1,84460,0.0,14,8,0,7.0,3,6,1,2,4.0,2.0,3.0,2,3
55,0,1,0,9,3,2,2614,1,2,2,1,119160,4.0,15,8,1,35.0,3,10,1,4,3.0,2.0,3.0,2,3
31,0,1,0,6,3,5,2615,1,1,3,2,45340,1.0,13,8,0,1.0,2,1,0,0,4.0,4.0,3.0,3,3
39,0,1,1,4,3,0,2616,1,2,0,0,98520,0.0,12,8,1,21.0,5,20,11,10,2.0,1.0,3.0,2,3
42,0,0,1,10,4,0,2617,0,2,1,0,61510,1.0,13,8,1,20.0,3,20,3,7,4.0,3.0,3.0,3,3
31,0,0,1,14,2,0,2618,1,2,4,1,23020,4.0,14,8,0,13.0,3,11,4,8,3.0,3.0,4.0,3,3
54,0,1,1,1,3,1,2619,0,2,8,0,23620,6.0,13,8,1,9.0,2,5,1,4,3.0,1.0,3.0,4,3
24,0,1,1,5,4,5,2620,1,1,3,0,178610,1.0,11,8,2,4.0,5,4,1,2,2.0,3.0,2.0,1,3
23,0,1,1,7,3,0,2621,1,2,1,0,191870,1.0,11,8,1,5.0,2,5,1,4,4.0,4.0,4.0,3,3
40,0,2,1,21,3,1,2622,0,3,1,1,197170,1.0,21,8,0,10.0,1,10,9,4,4.0,3.0,4.0,2,4
40,0,1,1,8,1,1,2623,0,5,1,1,35440,3.0,18,8,3,15.0,3,11,5,10,2.0,2.0,3.0,2,3
25,0,1,0,20,5,1,2624,0,2,2,1,85000,4.0,12,8,0,6.0,2,2,1,2,3.0,2.0,3.0,3,3
30,0,1,2,20,4,0,2625,1,2,1,1,46610,1.0,11,8,0,12.0,3,12,1,7,4.0,2.0,2.0,2,3
25,0,1,1,7,2,1,2626,1,5,0,2,41030,6.0,15,8,1,7.0,2,2,0,2,4.0,3.0,2.0,3,3
47,0,1,1,1,4,0,2627,1,2,0,0,42490,2.0,13,8,1,25.0,2,17,12,11,1.0,3.0,3.0,2,3
33,0,0,1,1,3,0,2628,1,2,1,2,140260,1.0,12,8,0,1.0,4,1,0,0,2.0,3.0,2.0,3,3
38,0,1,1,19,3,0,2629,0,2,0,1,68930,0.0,17,8,0,16.0,3,15,5,8,4.0,2.0,3.0,3,3
31,0,1,1,10,4,1,2630,0,3,0,1,61250,0.0,13,8,1,3.0,3,2,1,2,1.0,3.0,3.0,3,3
38,0,2,1,1,4,5,2631,1,2,1,1,36690,2.0,19,8,0,10.0,2,8,7,7,1.0,3.0,3.0,3,3
42,0,1,1,6,3,1,2632,1,2,2,2,100080,6.0,19,8,1,9.0,3,4,1,2,4.0,1.0,2.0,1,3
41,0,1,0,2,2,1,2633,1,1,4,1,23870,3.0,17,8,1,12.0,1,5,1,0,4.0,4.0,3.0,1,3
47,0,0,1,21,2,1,2634,1,1,0,1,46390,0.0,11,8,1,14.0,2,13,5,12,3.0,2.0,1.0,2,3
35,0,1,1,4,3,0,2635,1,2,4,1,78980,7.0,15,8,0,5.0,2,2,2,2,4.0,3.0,3.0,2,3
22,0,1,2,12,1,4,2636,1,2,0,0,25340,0.0,11,8,0,4.0,1,3,1,2,4.0,3.0,4.0,3,3
35,0,1,1,9,3,1,2637,0,2,0,0,131420,1.0,25,8,2,10.0,4,10,0,8,2.0,3.0,3.0,3,4
33,0,1,0,3,4,1,2638,1,3,4,1,16110,0.0,14,8,0,10.0,2,9,8,1,2.0,4.0,3.0,2,3
32,0,1,1,3,2,3,2639,1,3,3,0,53630,1.0,13,8,0,6.0,4,6,4,1,3.0,2.0,3.0,3,3
40,0,1,1,1,4,1,2640,1,2,7,1,50710,8.0,17,8,1,8.0,3,1,0,0,1.0,4.0,2.0,2,3
32,0,1,1,1,2,1,2641,1,3,0,1,136950,0.0,13,8,0,3.0,3,2,2,2,2.0,2.0,3.0,3,3
39,0,1,1,4,4,0,2642,1,1,0,0,134020,7.0,14,8,1,18.0,1,7,1,7,1.0,4.0,3.0,3,3
38,0,1,0,20,4,1,2643,0,2,7,1,20290,3.0,11,8,1,20.0,3,18,1,11,2.0,3.0,3.0,2,3
32,0,1,1,18,3,0,2644,1,2,5,1,63770,1.0,12,8,2,14.0,3,14,5,7,3.0,4.0,3.0,3,3
37,0,1,1,1,3,0,2645,0,4,0,1,54290,1.0,17,8,1,16.0,3,16,6,8,3.0,4.0,3.0,3,3
25,0,1,1,2,4,1,2646,0,2,3,2,27850,0.0,21,8,0,6.0,2,5,0,4,1.0,3.0,2.0,3,4
52,0,0,1,2,4,5,2647,1,1,5,2,46140,2.0,16,8,1,16.0,3,9,0,0,1.0,4.0,2.0,3,3
44,0,1,1,8,1,0,2648,0,1,6,0,26100,6.0,15,8,0,6.0,2,4,1,2,2.0,4.0,3.0,3,3
21,0,1,0,10,5,1,2649,1,3,1,0,66870,1.0,19,8,3,2.0,0,2,1,2,3.0,1.0,3.0,3,3
39,0,0,1,3,4,0,2650,0,2,7,0,47240,2.0,12,8,1,21.0,4,6,1,3,4.0,4.0,2.0,4,3
23,1,2,1,2,4,0,2651,0,2,3,1,61790,1.0,11,8,0,1.0,3,1,1,0,4.0,1.0,2.0,3,3
36,0,1,1,24,3,0,2652,0,2,2,1,61200,0.0,19,8,0,10.0,2,9,3,4,1.0,4.0,3.0,3,3
36,0,2,1,16,1,1,2653,1,2,0,2,105960,7.0,15,8,0,18.0,3,4,0,2,4.0,2.0,3.0,2,3
56,0,0,1,8,1,0,2654,1,1,0,2,54670,1.0,20,8,0,13.0,6,13,1,9,3.0,3.0,2.0,2,4
29,1,1,1,9,4,1,2655,1,2,6,1,29960,9.0,25,8,0,4.0,4,2,2,2,1.0,4.0,4.0,3,4
42,0,1,1,17,1,0,2656,1,3,1,1,99980,5.0,24,8,2,24.0,3,22,4,14,1.0,3.0,2.0,2,4
56,1,1,0,10,4,5,2657,1,2,0,1,40780,8.0,24,8,1,14.0,3,10,9,8,4.0,3.0,1.0,3,4
41,0,1,1,13,4,0,2658,0,1,4,1,109200,0.0,15,8,1,21.0,3,20,0,10,1.0,2.0,3.0,4,3
34,0,1,0,1,3,1,2659,0,1,2,1,62320,1.0,13,8,1,8.0,3,8,1,7,4.0,3.0,3.0,3,3
36,0,0,0,1,1,1,2660,0,1,8,2,132470,1.0,14,8,0,15.0,3,15,11,11,4.0,4.0,2.0,3,3
41,0,1,1,1,5,1,2661,1,1,4,2,40810,2.0,13,8,0,14.0,3,5,0,4,3.0,2.0,3.0,3,3
32,0,1,0,9,4,0,2662,0,2,1,0,57690,1.0,11,8,0,4.0,3,4,1,2,4.0,1.0,3.0,3,3
35,0,1,1,16,3,1,2663,0,2,4,0,23940,1.0,16,8,1,9.0,3,9,1,7,3.0,4.0,3.0,3,3
38,0,1,1,23,3,1,2664,1,3,6,1,39040,1.0,22,8,0,10.0,3,10,1,9,1.0,4.0,3.0,2,4
50,1,2,0,4,2,0,2665,0,2,2,2,167990,7.0,14,8,1,12.0,2,6,0,1,2.0,3.0,3.0,2,3
36,0,1,1,22,4,0,2666,1,1,4,1,29500,4.0,14,8,0,8.0,1,6,0,0,2.0,4.0,2.0,2,3
45,0,1,0,24,3,0,2667,1,1,2,0,36290,8.0,16,8,1,8.0,2,5,0,1,4.0,3.0,3.0,4,3
40,0,1,0,10,4,0,2668,1,1,1,0,93620,2.0,11,8,1,8.0,6,2,2,2,3.0,3.0,3.0,3,3
35,0,2,0,7,2,0,2669,1,2,3,1,32290,1.0,25,8,0,10.0,2,10,0,2,3.0,3.0,4.0,2,4
40,0,1,1,17,4,0,2670,1,1,5,1,35780,2.0,14,8,1,20.0,2,5,0,2,3.0,3.0,3.0,3,3
35,0,1,2,14,1,0,2671,1,2,1,1,79880,1.0,18,8,0,4.0,3,4,1,1,3.0,4.0,3.0,3,3
29,0,1,1,1,3,1,2672,1,3,0,1,42840,4.0,11,8,0,10.0,5,4,0,3,4.0,2.0,3.0,2,3
29,0,1,1,5,3,1,2673,1,2,6,0,75530,1.0,19,8,0,5.0,3,5,0,4,4.0,1.0,1.0,3,3
50,1,1,1,17,3,1,2674,1,1,1,2,173280,4.0,15,8,2,20.0,1,3,2,0,4.0,1.0,3.0,3,3
39,0,1,0,25,3,1,2675,1,2,0,1,197010,0.0,11,8,0,21.0,3,20,9,6,2.0,4.0,2.0,4,3
31,0,0,1,8,4,0,2676,0,4,0,0,147320,0.0,12,8,0,10.0,3,9,1,7,2.0,1.0,3.0,3,3
26,0,1,1,11,4,1,2677,1,2,5,0,92780,0.0,20,8,0,5.0,3,4,0,0,4.0,3.0,3.0,3,4
36,0,2,1,5,1,3,2678,1,1,0,1,13590,4.0,12,8,0,17.0,2,5,0,3,3.0,4.0,3.0,3,3
39,0,1,1,2,1,1,2679,0,1,1,1,47790,4.0,14,8,2,9.0,3,7,1,7,4.0,1.0,3.0,3,3
27,0,1,1,8,2,1,2680,1,1,2,1,164220,1.0,20,8,1,6.0,3,6,0,3,2.0,2.0,3.0,3,4
49,0,2,1,6,1,1,2681,1,3,4,1,29960,2.0,18,8,1,17.0,2,9,0,8,4.0,2.0,2.0,2,3
34,0,1,0,4,3,1,2682,0,1,0,1,12610,2.0,14,8,1,6.0,6,4,1,2,2.0,3.0,4.0,3,3
41,1,1,1,7,2,0,2683,0,1,1,0,20990,8.0,12,8,1,8.0,2,6,0,5,2.0,4.0,1.0,3,3
49,0,2,0,1,4,0,2684,0,2,3,1,58100,1.0,21,8,1,10.0,2,10,1,7,3.0,2.0,3.0,3,4
37,1,1,1,2,3,0,2685,1,1,0,0,56470,6.0,19,8,0,7.0,2,0,0,0,4.0,3.0,3.0,3,3
33,0,2,1,10,2,1,2686,1,2,1,1,34200,1.0,14,8,0,8.0,3,8,3,0,4.0,3.0,3.0,3,3
27,0,1,0,5,4,1,2687,0,4,3,1,44000,9.0,17,8,1,6.0,3,2,2,2,1.0,2.0,3.0,2,3
32,0,2,1,9,2,1,2688,0,2,1,0,35000,0.0,16,8,1,8.0,2,7,3,6,4.0,4.0,2.0,2,3
59,0,1,0,2,2,2,2689,0,5,6,1,20660,4.0,12,8,1,12.0,3,1,0,0,3.0,1.0,2.0,3,3
30,0,1,1,11,4,1,2690,1,2,2,2,171690,1.0,17,8,2,1.0,2,1,0,0,4.0,3.0,3.0,3,3
38,0,2,0,18,4,0,2691,1,2,4,0,41620,0.0,15,8,1,10.0,1,9,1,8,4.0,3.0,3.0,3,3
36,0,1,1,7,3,0,2692,1,1,0,1,92040,6.0,23,8,1,17.0,2,7,7,7,3.0,3.0,2.0,3,4
35,0,1,2,3,4,4,2693,1,2,5,1,32940,0.0,11,8,0,6.0,2,5,0,3,1.0,2.0,3.0,3,3
29,0,1,0,29,4,0,2694,1,2,2,0,21270,0.0,11,8,1,10.0,3,9,0,8,4.0,3.0,3.0,2,3
31,0,1,1,2,2,1,2695,1,2,2,2,39750,1.0,15,8,1,5.0,3,5,4,3,1.0,3.0,2.0,3,3
34,0,1,1,28,3,3,2696,1,1,2,2,107930,0.0,11,8,3,3.0,1,2,1,2,2.0,4.0,3.0,2,3
28,1,1,1,1,4,0,2697,1,5,7,0,100960,1.0,13,8,0,6.0,2,4,0,3,3.0,3.0,3.0,3,3
29,0,1,1,16,2,0,2698,0,4,2,2,36460,1.0,14,8,0,10.0,3,10,8,8,2.0,1.0,3.0,4,3
32,0,1,2,22,3,4,2699,0,2,7,2,74460,0.0,19,8,0,7.0,3,6,0,5,1.0,2.0,2.0,3,3
22,0,0,1,8,3,0,2700,0,3,0,2,108510,1.0,16,8,1,1.0,2,1,0,0,4.0,4.0,2.0,4,3
53,0,1,1,11,3,1,2701,1,2,5,1,21090,2.0,13,8,0,31.0,3,25,3,7,1.0,4.0,3.0,3,3
38,0,1,1,29,3,0,2702,0,1,3,0,37220,5.0,14,8,0,6.0,0,3,1,2,4.0,4.0,3.0,3,3
24,0,0,1,1,5,0,2703,1,3,1,2,93800,0.0,16,8,0,5.0,2,4,1,3,1.0,3.0,2.0,2,3
36,1,1,1,1,3,0,2704,1,1,7,0,54860,7.0,12,8,1,10.0,2,5,0,3,3.0,1.0,3.0,3,3
34,0,1,0,24,3,2,2705,1,4,1,0,27420,0.0,11,8,1,13.0,2,12,2,11,1.0,2.0,3.0,3,3
21,0,1,0,2,3,0,2706,1,2,3,0,137570,1.0,12,8,1,0.0,3,0,0,0,3.0,4.0,3.0,3,3
34,1,1,0,15,2,2,2707,0,2,1,0,84630,2.0,13,8,0,8.0,2,4,1,3,2.0,1.0,3.0,1,3
53,0,1,0,2,1,0,2708,1,5,8,2,31620,4.0,15,8,0,26.0,4,14,4,8,3.0,4.0,2.0,3,3
32,1,2,1,10,3,1,2709,0,2,3,0,165980,1.0,13,8,0,10.0,2,10,6,7,2.0,1.0,3.0,3,3
42,0,1,1,10,3,3,2710,1,2,2,1,66510,0.0,20,8,0,10.0,5,9,4,2,3.0,2.0,3.0,2,4
44,0,1,1,3,1,0,2711,0,1,3,1,23450,3.0,15,8,2,24.0,0,22,5,17,1.0,4.0,3.0,3,3
46,0,1,0,2,3,0,2712,0,1,1,0,34200,3.0,13,8,2,22.0,3,2,2,1,2.0,1.0,2.0,1,3
33,0,1,0,3,3,1,2713,1,1,3,0,43730,4.0,14,8,0,7.0,3,1,0,0,3.0,4.0,3.0,3,3
44,0,1,2,26,3,0,2714,1,5,4,1,47590,2.0,21,8,0,9.0,2,4,1,3,4.0,4.0,4.0,3,4
30,0,1,1,1,4,3,2715,0,1,1,0,53010,1.0,16,8,1,10.0,3,10,1,8,4.0,3.0,3.0,3,3
39,1,1,2,1,4,1,2716,1,1,0,1,36730,3.0,14,8,1,19.0,3,1,0,0,4.0,4.0,4.0,3,3
24,1,1,2,2,5,4,2717,1,3,0,1,47680,2.0,11,8,1,6.0,2,2,2,0,2.0,4.0,2.0,2,3
43,0,1,0,9,5,3,2718,0,1,7,2,12740,1.0,19,8,0,6.0,3,5,1,4,4.0,3.0,2.0,2,3
50,1,1,1,12,4,1,2719,1,1,7,1,49000,1.0,11,8,0,3.0,3,3,0,2,1.0,3.0,3.0,2,3
35,0,1,0,2,4,2,2720,1,3,3,1,104660,1.0,13,8,0,2.0,1,2,2,2,4.0,4.0,3.0,3,3
36,0,1,1,25,1,0,2721,0,4,0,1,170070,9.0,12,8,1,6.0,2,1,0,0,2.0,1.0,4.0,2,3
33,0,2,0,9,2,2,2722,1,4,8,1,29090,2.0,11,8,0,10.0,2,5,1,3,3.0,1.0,3.0,2,3
35,0,1,1,10,1,1,2723,1,1,1,2,57650,1.0,14,8,1,1.0,2,1,0,0,3.0,4.0,3.0,3,3
27,0,1,0,8,2,2,2724,0,3,1,2,45990,1.0,15,8,1,1.0,3,1,0,0,4.0,1.0,3.0,2,3
26,1,1,0,4,3,2,2725,1,2,5,0,24040,1.0,12,8,0,1.0,6,1,0,1,1.0,3.0,2.0,3,3
27,0,2,0,24,3,0,2726,1,4,4,0,31720,1.0,20,8,1,9.0,1,9,1,7,4.0,3.0,3.0,3,4
30,0,2,1,1,4,1,2727,1,1,1,0,20330,1.0,14,8,1,12.0,3,12,3,7,3.0,4.0,3.0,1,3
41,1,1,0,20,4,2,2728,1,2,0,1,102090,1.0,13,8,1,23.0,2,22,15,8,2.0,3.0,3.0,3,3
34,0,0,1,7,2,3,2729,0,1,1,0,86200,0.0,13,8,1,10.0,2,9,8,7,2.0,3.0,3.0,2,3
37,0,1,1,17,3,0,2730,0,3,0,1,20640,4.0,16,8,0,8.0,3,1,0,0,2.0,2.0,3.0,2,3
46,0,2,1,20,3,3,2731,1,3,0,0,40350,4.0,14,8,1,14.0,2,9,0,8,1.0,4.0,3.0,3,3
35,0,1,1,8,4,1,2732,0,3,1,1,38380,1.0,16,8,1,1.0,2,1,0,1,4.0,4.0,3.0,3,3
48,1,1,1,2,4,3,2733,0,1,0,0,45910,9.0,16,8,0,23.0,6,1,0,0,1.0,3.0,3.0,1,3
28,1,1,1,10,1,1,2734,1,1,0,0,25610,1.0,22,8,1,2.0,3,2,2,2,3.0,3.0,2.0,3,4
44,0,1,1,1,1,1,2735,0,3,1,2,15630,5.0,12,8,2,9.0,3,4,1,3,2.0,1.0,2.0,3,3
35,0,0,1,5,4,3,2736,0,3,3,1,48980,2.0,15,8,2,10.0,2,4,2,3,3.0,1.0,3.0,3,3
26,0,1,1,4,4,0,2737,0,3,0,1,47890,7.0,20,8,1,5.0,2,2,0,0,3.0,4.0,2.0,3,4
33,0,2,0,29,4,0,2738,0,1,8,0,31800,1.0,14,8,1,15.0,2,15,8,12,1.0,4.0,3.0,3,3
35,0,2,1,15,3,1,2739,1,3,3,1,65490,1.0,20,8,0,9.0,3,9,1,8,2.0,1.0,2.0,3,4
35,0,1,2,3,2,0,2740,0,1,2,1,63880,3.0,13,8,0,4.0,6,2,2,2,3.0,1.0,3.0,2,3
31,0,1,0,10,2,0,2741,0,2,1,2,112440,3.0,12,8,1,10.0,3,7,1,7,4.0,4.0,2.0,3,3
37,0,1,0,4,3,2,2742,1,4,8,2,160320,1.0,13,8,0,7.0,2,7,0,7,1.0,3.0,4.0,3,3
32,0,1,1,21,3,5,2743,1,2,0,1,23620,1.0,11,8,0,9.0,2,9,7,8,1.0,4.0,3.0,3,3
38,0,2,1,25,3,1,2744,1,2,3,0,163280,1.0,17,8,3,10.0,2,10,9,9,4.0,4.0,3.0,3,3
50,0,1,0,2,4,2,2745,0,4,1,2,83760,5.0,14,8,3,29.0,2,27,13,8,2.0,3.0,2.0,3,3
59,0,1,1,1,3,3,2746,1,1,2,0,166060,7.0,11,8,0,28.0,6,21,7,9,1.0,1.0,2.0,3,3
36,0,1,0,1,2,2,2747,0,2,0,2,86060,1.0,14,8,2,17.0,3,17,12,8,3.0,3.0,3.0,3,3
55,0,1,1,7,3,1,2748,1,3,1,2,22720,2.0,17,8,1,21.0,2,5,0,2,4.0,3.0,3.0,3,3
36,0,2,1,3,3,0,2749,0,2,2,0,20180,1.0,13,8,0,6.0,5,6,0,3,2.0,2.0,3.0,3,3
45,0,1,1,1,2,1,2750,0,1,0,2,70830,2.0,12,8,1,25.0,5,1,0,0,2.0,1.0,3.0,3,3
35,0,2,2,9,3,5,2751,0,2,6,1,40840,4.0,13,8,1,5.0,3,3,1,2,2.0,1.0,2.0,3,3
36,1,1,0,7,2,0,2752,1,4,2,1,144110,0.0,18,8,3,2.0,2,1,0,0,4.0,3.0,2.0,4,3
59,0,2,1,10,4,0,2753,1,3,1,0,23080,7.0,19,8,1,20.0,4,4,1,3,1.0,3.0,2.0,2,3
29,0,1,1,28,4,0,2754,0,1,6,1,48410,0.0,11,8,0,6.0,3,5,0,4,3.0,2.0,3.0,3,3
31,0,1,1,3,2,1,2755,0,3,0,0,42850,1.0,21,8,1,1.0,2,1,1,0,3.0,2.0,3.0,1,4
32,0,1,0,3,4,0,2756,1,2,3,1,97150,1.0,15,8,1,10.0,1,10,0,9,2.0,2.0,3.0,2,3
36,0,1,1,2,3,0,2757,1,2,6,1,43200,3.0,17,8,0,5.0,2,1,0,0,2.0,4.0,3.0,3,3
31,0,1,1,27,3,1,2758,0,2,7,0,21320,1.0,18,8,0,11.0,3,11,1,8,3.0,4.0,3.0,3,3
35,0,1,1,2,4,1,2759,1,2,4,0,101240,0.0,14,8,1,16.0,2,15,2,8,3.0,1.0,3.0,4,3
45,0,1,2,14,3,4,2760,0,1,0,1,54730,4.0,13,8,0,17.0,3,0,0,0,4.0,1.0,4.0,1,3
37,0,1,1,1,3,0,2761,0,3,0,0,52070,4.0,17,8,3,16.0,3,5,0,2,1.0,3.0,4.0,3,3
46,0,1,1,9,3,1,2762,1,3,5,2,164370,8.0,15,8,1,16.0,0,4,0,2,2.0,2.0,3.0,3,3
30,0,1,0,18,3,0,2763,1,4,8,1,22960,1.0,18,8,1,10.0,2,10,3,0,4.0,4.0,2.0,3,3
35,0,1,1,20,4,0,2764,0,3,8,0,40690,1.0,13,8,0,6.0,5,6,0,4,2.0,3.0,3.0,3,3
55,0,1,1,2,3,0,2765,0,2,2,1,74410,3.0,12,8,1,24.0,4,1,1,0,1.0,4.0,3.0,3,3
38,0,0,0,11,1,2,2766,1,2,2,2,24300,7.0,13,8,2,17.0,2,13,1,9,2.0,4.0,3.0,4,3
34,0,1,1,8,2,1,2767,1,1,1,1,58780,1.0,14,8,0,5.0,1,5,1,3,1.0,2.0,3.0,3,3
56,0,1,2,2,1,1,2768,1,2,0,0,26440,4.0,11,8,1,37.0,2,6,0,2,4.0,4.0,2.0,3,3
23,0,1,1,10,3,1,2769,1,2,2,2,64390,3.0,22,8,3,3.0,2,0,0,0,3.0,1.0,3.0,3,4
51,0,1,1,29,4,0,2770,0,5,3,1,24510,3.0,17,8,0,10.0,2,4,0,3,4.0,4.0,3.0,2,3
30,0,1,0,8,2,3,2771,1,1,6,1,63920,1.0,21,8,1,11.0,2,11,10,8,3.0,4.0,3.0,4,4
46,1,1,0,1,2,1,2772,0,2,1,0,97140,1.0,22,8,0,9.0,0,9,4,7,3.0,4.0,3.0,3,4
40,0,2,1,6,3,1,2773,1,1,4,1,60770,1.0,16,8,2,22.0,2,22,11,11,3.0,2.0,2.0,2,3
51,0,1,1,8,4,0,2774,0,5,6,0,24500,0.0,12,8,1,11.0,2,10,1,0,3.0,4.0,1.0,3,3
30,0,1,1,9,3,0,2775,1,1,3,2,92500,1.0,12,8,3,11.0,0,11,2,7,3.0,2.0,2.0,3,3
46,0,2,1,12,1,1,2776,1,1,2,1,20740,2.0,15,8,1,21.0,3,10,9,5,3.0,1.0,2.0,3,3
32,0,1,0,15,3,2,2777,1,1,1,0,101690,1.0,14,8,0,12.0,6,11,5,7,2.0,3.0,3.0,2,3
54,0,1,1,25,1,1,2778,0,1,2,1,48550,9.0,25,8,1,16.0,2,4,0,3,1.0,3.0,1.0,2,4
24,0,1,0,6,2,2,2779,1,2,1,1,40870,0.0,20,8,3,4.0,1,3,0,2,1.0,3.0,2.0,3,4
28,0,0,0,9,4,1,2780,1,2,2,1,23670,1.0,13,8,0,5.0,2,5,0,4,2.0,3.0,4.0,2,3
58,0,1,1,8,4,0,2781,1,2,0,0,29720,0.0,14,8,0,38.0,2,37,1,8,4.0,3.0,2.0,4,3
44,0,0,1,23,2,1,2782,0,1,1,1,195860,4.0,16,8,0,17.0,3,3,1,2,2.0,2.0,4.0,2,3
37,1,1,2,9,3,4,2783,1,2,4,2,54840,4.0,17,8,0,7.0,4,3,0,2,3.0,1.0,3.0,3,3
32,0,1,2,12,2,4,2784,0,1,6,0,20610,1.0,15,8,1,1.0,2,1,0,0,4.0,1.0,3.0,2,3
20,1,2,0,4,4,0,2785,0,2,4,0,99240,1.0,22,8,0,1.0,3,1,1,0,4.0,4.0,3.0,3,4
34,0,1,1,1,4,5,2786,1,4,2,0,41980,1.0,22,8,1,16.0,2,16,2,10,1.0,3.0,3.0,2,4
37,0,0,0,24,2,0,2787,1,1,1,2,68150,5.0,20,8,1,17.0,3,1,0,0,3.0,4.0,4.0,3,4
59,0,0,1,12,2,0,2788,1,2,0,1,47230,9.0,14,8,0,30.0,0,3,2,2,3.0,4.0,3.0,3,3
50,0,2,1,3,4,1,2789,1,4,1,1,61420,3.0,13,8,2,28.0,3,8,0,7,1.0,2.0,2.0,2,3
25,1,1,0,10,1,2,2790,1,2,7,0,82370,1.0,13,8,0,6.0,6,6,0,3,3.0,3.0,3.0,2,3
25,0,1,1,26,3,3,2791,1,1,2,1,88530,1.0,22,8,1,2.0,3,2,2,1,4.0,4.0,3.0,3,4
22,0,1,1,2,1,0,2792,1,1,6,0,193310,1.0,12,8,1,1.0,2,0,0,0,2.0,4.0,3.0,3,3
51,0,2,1,1,3,0,2793,0,1,0,0,20730,3.0,14,8,1,23.0,4,13,12,8,1.0,1.0,2.0,3,3
